,rt,response,baseimg0,baseimg1,recording0,recording1,obj_name,worldtype,sim_x_result,obj_cond,bg_cond,world,cond,count,img0,img1,background_color_idx,background_color,pid,answer,img
40,5498,4,assets/targets/hh_hl_unlink_plinko_0202/maybecol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0202/maybecol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0202/maybecol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0202/maybecol_background_1.mp4,bottombump_2,maybe,381.7639212480982,maybecol,background,hh_hl_unlink_plinko_0202,maybecol,0,assets/targets/hh_hl_unlink_plinko_0202/maybecol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0202/maybecol_background_memory_1_1.jpg,1,blue,63d183039a2a00eb93f82ecc,0,assets/targets/hh_hl_unlink_plinko_0202/maybecol_background_memory_1_1.jpg
41,5531,0,assets/targets/hh_hl_unlink_plinko_0315/col_early_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0315/col_early_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0315/col_early_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0315/col_early_foreground_1.mp4,topbump_1,maybe,154.51579845404194,col_early,foreground,hh_hl_unlink_plinko_0315,col_early,1,assets/targets/hh_hl_unlink_plinko_0315/col_early_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0315/col_early_background_memory_2_1.jpg,1,blue,63d183039a2a00eb93f82ecc,0,assets/targets/hh_hl_unlink_plinko_0315/col_early_background_memory_2_1.jpg
42,4340,100,assets/targets/hh_hl_unlink_plinko_0252/maybecol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0252/maybecol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0252/maybecol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0252/maybecol_foreground_1.mp4,bottombump_3,maybe,414.13704636604837,maybecol,foreground,hh_hl_unlink_plinko_0252,maybecol,0,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_memory_2_1.jpg,1,blue,63d183039a2a00eb93f82ecc,1,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_memory_2_0.jpg
43,7053,0,assets/targets/lh_hl_unlink_plinko_0049/col_late_foreground_0.jpg,assets/targets/lh_hl_unlink_plinko_0049/col_late_foreground_1.jpg,assets/targets/lh_hl_unlink_plinko_0049/col_late_foreground_0.mp4,assets/targets/lh_hl_unlink_plinko_0049/col_late_foreground_1.mp4,bottombump_0,definite,197.3742390087537,col_late,foreground,lh_hl_unlink_plinko_0049,col_late,0,assets/targets/lh_hl_unlink_plinko_0049/col_late_background_memory_2_0.jpg,assets/targets/lh_hl_unlink_plinko_0049/col_late_background_memory_2_1.jpg,1,blue,63d183039a2a00eb93f82ecc,0,assets/targets/lh_hl_unlink_plinko_0049/col_late_background_memory_2_1.jpg
44,4194,83,assets/targets/lh_hl_unlink_plinko_0036/col_early_background_0.jpg,assets/targets/lh_hl_unlink_plinko_0036/col_early_background_1.jpg,assets/targets/lh_hl_unlink_plinko_0036/col_early_background_0.mp4,assets/targets/lh_hl_unlink_plinko_0036/col_early_background_1.mp4,topbump_0,definite,263.0,col_early,background,lh_hl_unlink_plinko_0036,col_early,1,assets/targets/lh_hl_unlink_plinko_0036/col_early_background_memory_1_0.jpg,assets/targets/lh_hl_unlink_plinko_0036/col_early_background_memory_1_1.jpg,1,blue,63d183039a2a00eb93f82ecc,1,assets/targets/lh_hl_unlink_plinko_0036/col_early_background_memory_1_0.jpg
45,3355,82,assets/targets/lh_ll_unlink_plinko_0091/col_early_background_0.jpg,assets/targets/lh_ll_unlink_plinko_0091/col_early_background_1.jpg,assets/targets/lh_ll_unlink_plinko_0091/col_early_background_0.mp4,assets/targets/lh_ll_unlink_plinko_0091/col_early_background_1.mp4,topbump_2,definite,341.0,col_early,background,lh_ll_unlink_plinko_0091,col_early,0,assets/targets/lh_ll_unlink_plinko_0091/col_early_background_memory_2_0.jpg,assets/targets/lh_ll_unlink_plinko_0091/col_early_background_memory_2_1.jpg,1,blue,63d183039a2a00eb93f82ecc,1,assets/targets/lh_ll_unlink_plinko_0091/col_early_background_memory_2_0.jpg
46,6345,100,assets/targets/hh_hl_unlink_plinko_0269/nocol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0269/nocol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0269/nocol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0269/nocol_background_1.mp4,topbump_4,maybe,128.6795095448346,nocol,background,hh_hl_unlink_plinko_0269,nocol,0,assets/targets/hh_hl_unlink_plinko_0269/nocol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0269/nocol_background_memory_2_1.jpg,1,blue,63d183039a2a00eb93f82ecc,1,assets/targets/hh_hl_unlink_plinko_0269/nocol_background_memory_2_0.jpg
47,3583,61,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_0.jpg,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_1.jpg,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_0.mp4,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_1.mp4,bottombump_1,definite,280.68451640601694,col_late,background,lh_hl_unlink_plinko_0111,col_late,2,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_memory_1_0.jpg,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_memory_1_1.jpg,1,blue,63d183039a2a00eb93f82ecc,1,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_memory_1_0.jpg
48,47614,64,assets/targets/hh_hl_unlink_plinko_0315/col_early_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0315/col_early_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0315/col_early_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0315/col_early_foreground_1.mp4,topbump_1,maybe,154.51579845404194,col_early,foreground,hh_hl_unlink_plinko_0315,col_early,0,assets/targets/hh_hl_unlink_plinko_0315/col_early_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0315/col_early_background_memory_2_1.jpg,1,blue,63af5c586c05eee8c3d03730,0,assets/targets/hh_hl_unlink_plinko_0315/col_early_background_memory_2_1.jpg
49,27017,17,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_0.jpg,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_1.jpg,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_0.mp4,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_1.mp4,bottombump_1,definite,280.68451640601694,col_late,background,lh_hl_unlink_plinko_0111,col_late,1,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_memory_2_0.jpg,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_memory_2_1.jpg,1,blue,63af5c586c05eee8c3d03730,1,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_memory_2_0.jpg
50,25074,50,assets/targets/lh_ll_unlink_plinko_0091/nocol_background_0.jpg,assets/targets/lh_ll_unlink_plinko_0091/nocol_background_1.jpg,assets/targets/lh_ll_unlink_plinko_0091/nocol_background_0.mp4,assets/targets/lh_ll_unlink_plinko_0091/nocol_background_1.mp4,topbump_0,definite,237.3627255637639,nocol,background,lh_ll_unlink_plinko_0091,nocol,0,assets/targets/lh_ll_unlink_plinko_0091/nocol_background_memory_1_0.jpg,assets/targets/lh_ll_unlink_plinko_0091/nocol_background_memory_1_1.jpg,1,blue,63af5c586c05eee8c3d03730,1,assets/targets/lh_ll_unlink_plinko_0091/nocol_background_memory_1_0.jpg
51,6692,51,assets/targets/hh_hl_unlink_plinko_0269/maybecol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0269/maybecol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0269/maybecol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0269/maybecol_background_1.mp4,bottombump_0,maybe,128.6795095448346,maybecol,background,hh_hl_unlink_plinko_0269,maybecol,1,assets/targets/hh_hl_unlink_plinko_0269/maybecol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0269/maybecol_background_memory_1_1.jpg,1,blue,63af5c586c05eee8c3d03730,1,assets/targets/hh_hl_unlink_plinko_0269/maybecol_background_memory_1_0.jpg
52,11974,50,assets/targets/hh_hl_unlink_plinko_0105/maybecol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0105/maybecol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0105/maybecol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0105/maybecol_foreground_1.mp4,bottombump_0,maybe,66.58860255831411,maybecol,foreground,hh_hl_unlink_plinko_0105,maybecol,2,assets/targets/hh_hl_unlink_plinko_0105/maybecol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0105/maybecol_background_memory_1_1.jpg,1,blue,63af5c586c05eee8c3d03730,0,assets/targets/hh_hl_unlink_plinko_0105/maybecol_background_memory_1_1.jpg
53,16039,50,assets/targets/lh_hl_unlink_plinko_0036/col_late_foreground_0.jpg,assets/targets/lh_hl_unlink_plinko_0036/col_late_foreground_1.jpg,assets/targets/lh_hl_unlink_plinko_0036/col_late_foreground_0.mp4,assets/targets/lh_hl_unlink_plinko_0036/col_late_foreground_1.mp4,bottombump_2,definite,276.9182386483981,col_late,foreground,lh_hl_unlink_plinko_0036,col_late,0,assets/targets/lh_hl_unlink_plinko_0036/col_late_background_memory_2_0.jpg,assets/targets/lh_hl_unlink_plinko_0036/col_late_background_memory_2_1.jpg,1,blue,63af5c586c05eee8c3d03730,1,assets/targets/lh_hl_unlink_plinko_0036/col_late_background_memory_2_0.jpg
54,4938,50,assets/targets/hh_hl_unlink_plinko_0393/maybecol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0393/maybecol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0393/maybecol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0393/maybecol_foreground_1.mp4,bottombump_3,maybe,321.6282360134022,maybecol,foreground,hh_hl_unlink_plinko_0393,maybecol,1,assets/targets/hh_hl_unlink_plinko_0393/maybecol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0393/maybecol_background_memory_2_1.jpg,1,blue,63af5c586c05eee8c3d03730,1,assets/targets/hh_hl_unlink_plinko_0393/maybecol_background_memory_2_0.jpg
55,6923,47,assets/targets/hh_hl_unlink_plinko_0246/maybecol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0246/maybecol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0246/maybecol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0246/maybecol_background_1.mp4,bottombump_1,maybe,210.6695830692287,maybecol,background,hh_hl_unlink_plinko_0246,maybecol,0,assets/targets/hh_hl_unlink_plinko_0246/maybecol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0246/maybecol_background_memory_1_1.jpg,1,blue,63af5c586c05eee8c3d03730,0,assets/targets/hh_hl_unlink_plinko_0246/maybecol_background_memory_1_1.jpg
56,8796,48,assets/targets/lh_ll_unlink_plinko_0155/col_late_foreground_0.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_late_foreground_1.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_late_foreground_0.mp4,assets/targets/lh_ll_unlink_plinko_0155/col_late_foreground_1.mp4,bottombump_0,definite,290.3793666988887,col_late,foreground,lh_ll_unlink_plinko_0155,col_late,0,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_memory_2_0.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_memory_2_1.jpg,1,blue,63af5c586c05eee8c3d03730,0,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_memory_2_1.jpg
57,5133,50,assets/targets/hh_hl_unlink_plinko_0240/nocol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0240/nocol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0240/nocol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0240/nocol_foreground_1.mp4,topbump_0,maybe,298.0,nocol,foreground,hh_hl_unlink_plinko_0240,nocol,0,assets/targets/hh_hl_unlink_plinko_0240/nocol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0240/nocol_background_memory_1_1.jpg,1,blue,63af5c586c05eee8c3d03730,0,assets/targets/hh_hl_unlink_plinko_0240/nocol_background_memory_1_1.jpg
58,4724,50,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_0.jpg,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_1.jpg,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_0.mp4,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_1.mp4,topbump_1,definite,290.0,col_early,background,lh_hl_unlink_plinko_0110,col_early,0,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_memory_2_0.jpg,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_memory_2_1.jpg,1,blue,63af5c586c05eee8c3d03730,0,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_memory_2_1.jpg
59,4450,50,assets/targets/lh_ll_unlink_plinko_0217/col_early_foreground_0.jpg,assets/targets/lh_ll_unlink_plinko_0217/col_early_foreground_1.jpg,assets/targets/lh_ll_unlink_plinko_0217/col_early_foreground_0.mp4,assets/targets/lh_ll_unlink_plinko_0217/col_early_foreground_1.mp4,topbump_4,definite,299.69275355286663,col_early,foreground,lh_ll_unlink_plinko_0217,col_early,0,assets/targets/lh_ll_unlink_plinko_0217/col_early_background_memory_1_0.jpg,assets/targets/lh_ll_unlink_plinko_0217/col_early_background_memory_1_1.jpg,1,blue,63af5c586c05eee8c3d03730,1,assets/targets/lh_ll_unlink_plinko_0217/col_early_background_memory_1_0.jpg
60,9086,50,assets/targets/hh_hl_unlink_plinko_0252/col_early_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0252/col_early_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0252/col_early_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0252/col_early_background_1.mp4,topbump_0,maybe,336.0,col_early,background,hh_hl_unlink_plinko_0252,col_early,0,assets/targets/hh_hl_unlink_plinko_0252/col_early_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0252/col_early_background_memory_2_1.jpg,1,blue,63af5c586c05eee8c3d03730,1,assets/targets/hh_hl_unlink_plinko_0252/col_early_background_memory_2_0.jpg
61,5487,50,assets/targets/hh_hl_unlink_plinko_0202/nocol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0202/nocol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0202/nocol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0202/nocol_background_1.mp4,topbump_2,maybe,342.13035420543804,nocol,background,hh_hl_unlink_plinko_0202,nocol,1,assets/targets/hh_hl_unlink_plinko_0202/nocol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0202/nocol_background_memory_1_1.jpg,1,blue,63af5c586c05eee8c3d03730,0,assets/targets/hh_hl_unlink_plinko_0202/nocol_background_memory_1_1.jpg
62,13156,50,assets/targets/lh_hl_unlink_plinko_0049/nocol_foreground_0.jpg,assets/targets/lh_hl_unlink_plinko_0049/nocol_foreground_1.jpg,assets/targets/lh_hl_unlink_plinko_0049/nocol_foreground_0.mp4,assets/targets/lh_hl_unlink_plinko_0049/nocol_foreground_1.mp4,topbump_3,definite,197.3742390087537,nocol,foreground,lh_hl_unlink_plinko_0049,nocol,1,assets/targets/lh_hl_unlink_plinko_0049/nocol_background_memory_1_0.jpg,assets/targets/lh_hl_unlink_plinko_0049/nocol_background_memory_1_1.jpg,1,blue,63af5c586c05eee8c3d03730,0,assets/targets/lh_hl_unlink_plinko_0049/nocol_background_memory_1_1.jpg
63,4392,50,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_0.jpg,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_1.jpg,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_0.mp4,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_1.mp4,bottombump_1,definite,178.89108524744103,col_late,background,lh_ll_unlink_plinko_0060,col_late,1,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_memory_1_0.jpg,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_memory_1_1.jpg,1,blue,63af5c586c05eee8c3d03730,0,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_memory_1_1.jpg
64,77772,91,assets/targets/hh_hl_unlink_plinko_0202/nocol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0202/nocol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0202/nocol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0202/nocol_foreground_1.mp4,topbump_2,maybe,342.13035420543804,nocol,foreground,hh_hl_unlink_plinko_0202,nocol,0,assets/targets/hh_hl_unlink_plinko_0202/nocol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0202/nocol_background_memory_2_1.jpg,0,brown,6091e1be3df7254e526f7168,1,assets/targets/hh_hl_unlink_plinko_0202/nocol_background_memory_2_0.jpg
65,18240,17,assets/targets/lh_ll_unlink_plinko_0060/col_late_foreground_0.jpg,assets/targets/lh_ll_unlink_plinko_0060/col_late_foreground_1.jpg,assets/targets/lh_ll_unlink_plinko_0060/col_late_foreground_0.mp4,assets/targets/lh_ll_unlink_plinko_0060/col_late_foreground_1.mp4,bottombump_1,definite,306.79173787337567,col_late,foreground,lh_ll_unlink_plinko_0060,col_late,0,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_memory_1_0.jpg,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_memory_1_1.jpg,0,brown,6091e1be3df7254e526f7168,0,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_memory_1_1.jpg
66,8468,83,assets/targets/hh_hl_unlink_plinko_0252/nocol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0252/nocol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0252/nocol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0252/nocol_background_1.mp4,bottombump_1,maybe,414.13704636604837,nocol,background,hh_hl_unlink_plinko_0252,nocol,0,assets/targets/hh_hl_unlink_plinko_0252/nocol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0252/nocol_background_memory_1_1.jpg,0,brown,6091e1be3df7254e526f7168,1,assets/targets/hh_hl_unlink_plinko_0252/nocol_background_memory_1_0.jpg
67,10045,100,assets/targets/lh_hl_unlink_plinko_0036/col_early_background_0.jpg,assets/targets/lh_hl_unlink_plinko_0036/col_early_background_1.jpg,assets/targets/lh_hl_unlink_plinko_0036/col_early_background_0.mp4,assets/targets/lh_hl_unlink_plinko_0036/col_early_background_1.mp4,topbump_0,definite,263.0,col_early,background,lh_hl_unlink_plinko_0036,col_early,0,assets/targets/lh_hl_unlink_plinko_0036/col_early_background_memory_1_0.jpg,assets/targets/lh_hl_unlink_plinko_0036/col_early_background_memory_1_1.jpg,0,brown,6091e1be3df7254e526f7168,1,assets/targets/lh_hl_unlink_plinko_0036/col_early_background_memory_1_0.jpg
68,13888,28,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_0.jpg,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_1.jpg,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_0.mp4,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_1.mp4,bottombump_1,definite,237.3627255637639,col_late,background,lh_ll_unlink_plinko_0091,col_late,0,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_memory_1_0.jpg,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_memory_1_1.jpg,0,brown,6091e1be3df7254e526f7168,0,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_memory_1_1.jpg
69,13016,27,assets/targets/lh_ll_unlink_plinko_0217/col_late_foreground_0.jpg,assets/targets/lh_ll_unlink_plinko_0217/col_late_foreground_1.jpg,assets/targets/lh_ll_unlink_plinko_0217/col_late_foreground_0.mp4,assets/targets/lh_ll_unlink_plinko_0217/col_late_foreground_1.mp4,bottombump_1,definite,299.69275355286663,col_late,foreground,lh_ll_unlink_plinko_0217,col_late,0,assets/targets/lh_ll_unlink_plinko_0217/col_late_background_memory_2_0.jpg,assets/targets/lh_ll_unlink_plinko_0217/col_late_background_memory_2_1.jpg,0,brown,6091e1be3df7254e526f7168,1,assets/targets/lh_ll_unlink_plinko_0217/col_late_background_memory_2_0.jpg
70,9769,94,assets/targets/hh_hl_unlink_plinko_0105/maybecol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0105/maybecol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0105/maybecol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0105/maybecol_background_1.mp4,bottombump_0,maybe,66.58860255831411,maybecol,background,hh_hl_unlink_plinko_0105,maybecol,0,assets/targets/hh_hl_unlink_plinko_0105/maybecol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0105/maybecol_background_memory_2_1.jpg,0,brown,6091e1be3df7254e526f7168,1,assets/targets/hh_hl_unlink_plinko_0105/maybecol_background_memory_2_0.jpg
71,12173,83,assets/targets/hh_hl_unlink_plinko_0393/maybecol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0393/maybecol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0393/maybecol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0393/maybecol_foreground_1.mp4,bottombump_3,maybe,321.6282360134022,maybecol,foreground,hh_hl_unlink_plinko_0393,maybecol,0,assets/targets/hh_hl_unlink_plinko_0393/maybecol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0393/maybecol_background_memory_1_1.jpg,0,brown,6091e1be3df7254e526f7168,1,assets/targets/hh_hl_unlink_plinko_0393/maybecol_background_memory_1_0.jpg
72,5264,96,assets/targets/lh_ll_unlink_plinko_0155/col_early_foreground_0.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_early_foreground_1.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_early_foreground_0.mp4,assets/targets/lh_ll_unlink_plinko_0155/col_early_foreground_1.mp4,topbump_2,definite,486.19575377717797,col_early,foreground,lh_ll_unlink_plinko_0155,col_early,0,assets/targets/lh_ll_unlink_plinko_0155/col_early_background_memory_1_0.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_early_background_memory_1_1.jpg,0,brown,6091e1be3df7254e526f7168,0,assets/targets/lh_ll_unlink_plinko_0155/col_early_background_memory_1_1.jpg
